name,price,above_100,first_name,last_name
Melissa Cline,107.4820325,True,Melissa,Cline
Timothy Williams,258.0104815,True,Timothy,Williams
Kimberly Anderson,87.97839743,False,Kimberly,Anderson
Sarah Simmons,244.2757279,True,Sarah,Simmons
Michael Bryan,233.2848903,True,Michael,Bryan
Peter Lopez DVM,140.0412394,True,Peter,Lopez
Philip Oliver,21.30464474,False,Philip,Oliver
Sara Hodges,277.3543759,True,Sara,Hodges
Richard Hicks,73.36766831,False,Richard,Hicks
Michael Brown,37.87051913,False,Michael,Brown
Destiny Roy,223.4763302,True,Destiny,Roy
Kimberly Baker,80.46348769,False,Kimberly,Baker
Jamie Higgins,69.03028233,False,Jamie,Higgins
Preston Ferguson III,221.4249566,True,Preston,Ferguson
Rachel Montgomery,29.08534279,False,Rachel,Montgomery
Rebecca Walls,215.2717793,True,Rebecca,Walls
Mr. Matthew Collins,238.6680373,True,Matthew,Collins
Thomas Forbes,72.71031133,False,Thomas,Forbes
Caitlin Shelton,220.3252086,True,Caitlin,Shelton
Robert Stephens,3.606464206,False,Robert,Stephens
Jennifer Lin,192.9587531,True,Jennifer,Lin
Diana Carney,97.78448666,False,Diana,Carney
Kevin Mayo,51.803837,False,Kevin,Mayo
Nicholas West,16.2045173,False,Nicholas,West
Mitchell Kelley,13.07861103,False,Mitchell,Kelley
Andre Boyd,253.5211663,True,Andre,Boyd
James Knight,22.56984826,False,James,Knight
Andrew Lee,70.51262949,False,Andrew,Lee
David Clay MD,236.9824129,True,David,Clay
Craig Mitchell,166.2891034,True,Craig,Mitchell
Jennifer Evans,2.977011972,False,Jennifer,Evans
Scott Schroeder,236.1997291,True,Scott,Schroeder
Kathleen Gallagher DVM,291.677987,True,Kathleen,Gallagher
Benjamin Davis,51.11857044,False,Benjamin,Davis
Luis Mathis,299.1938817,True,Luis,Mathis
Rachel Thomas,161.3312866,True,Rachel,Thomas
Erin Henry,11.73608077,False,Erin,Henry
Daniel Chen,254.1665472,True,Daniel,Chen
Katie Parker,13.94906194,False,Katie,Parker
Melissa Robinson,205.8781089,True,Melissa,Robinson
Samuel Dalton,14.08357426,False,Samuel,Dalton
Nicole Jones,51.59257197,False,Nicole,Jones
James Baker,170.9273169,True,James,Baker
Amanda Hopkins,200.6433574,True,Amanda,Hopkins
Eric Rodriguez,103.935463,True,Eric,Rodriguez
Rebecca Gallagher MD,221.5435451,True,Rebecca,Gallagher
Paul Daniels,232.54837,True,Paul,Daniels
Stephanie Green,2.663967786,False,Stephanie,Green
Beth Stone,35.23893288,False,Beth,Stone
Paul King,188.565175,True,Paul,King
Lauren Kelly,13.00123524,False,Lauren,Kelly
Laura Pierce,16.16340439,False,Laura,Pierce
Heather Bennett,255.1741149,True,Heather,Bennett
Joshua King,107.3590127,True,Joshua,King
Jasmine Flores,289.7696566,True,Jasmine,Flores
Sarah Chandler,55.24485998,False,Sarah,Chandler
Denise Miller,158.8641339,True,Denise,Miller
Randy Moyer,125.9683245,True,Randy,Moyer
Megan Perry,287.0921961,True,Megan,Perry
David Weber,140.9446241,True,David,Weber
Michael Hoffman,145.2717633,True,Michael,Hoffman
Amy Townsend,217.5922091,True,Amy,Townsend
Martin Larson,171.9356768,True,Martin,Larson
Savannah Hampton,245.2155175,True,Savannah,Hampton
Amanda Chavez,4.068803173,False,Amanda,Chavez
Tina Campos,292.1002,True,Tina,Campos
Crystal Blake,227.6330391,True,Crystal,Blake
Beth Morales,229.9794474,True,Beth,Morales
Mark Johnson,177.5476557,True,Mark,Johnson
Emily Kramer,249.9598475,True,Emily,Kramer
Scott Jackson,200.6486534,True,Scott,Jackson
Kayla Stanley,39.11623892,False,Kayla,Stanley
Heather Combs,75.68140908,False,Heather,Combs
Samantha Watson,209.2371767,True,Samantha,Watson
John Taylor,162.383985,True,John,Taylor
Kristen Waller,203.3026259,True,Kristen,Waller
Robert Chang,59.64579395,False,Robert,Chang
Elizabeth Berry,48.18828909,False,Elizabeth,Berry
Leslie Estes,160.479494,True,Leslie,Estes
Joseph Wilson,265.8405526,True,Joseph,Wilson
Austin Ramirez,212.7036289,True,Austin,Ramirez
Amanda Evans,148.0328505,True,Amanda,Evans
Stephanie Martinez,167.4969941,True,Stephanie,Martinez
Trevor Valenzuela,233.3832548,True,Trevor,Valenzuela
Jaime Perez,142.8424681,True,Jaime,Perez
Randy Stone,126.8086391,True,Randy,Stone
Elizabeth Delgado,287.0605845,True,Elizabeth,Delgado
Anthony Scott,103.2864364,True,Anthony,Scott
Cody Johnson,170.0586264,True,Cody,Johnson
Bryan Hall,260.9082222,True,Bryan,Hall
Sergio Day,276.6420591,True,Sergio,Day
Nicole Wiggins,65.95568043,False,Nicole,Wiggins
Kathleen Turner,262.1049741,True,Kathleen,Turner
Joshua Holland,299.5158411,True,Joshua,Holland
Jessica Miller,124.4215151,True,Jessica,Miller
Alex Moore,142.418239,True,Alex,Moore
Julie Boyd,39.18863723,False,Julie,Boyd
Tara Barnes,128.8918058,True,Tara,Barnes
Heather Brown,186.7113016,True,Heather,Brown
Michelle Gutierrez PhD,46.66502067,False,Michelle Gutierrez,PhD
Tiffany Brown,45.12432917,False,Tiffany,Brown
Alicia Todd,205.8706229,True,Alicia,Todd
Annette Morris,17.24911997,False,Annette,Morris
Lindsey Hines,117.8079689,True,Lindsey,Hines
Logan Watkins,52.1715902,False,Logan,Watkins
John Harmon,154.808761,True,John,Harmon
Alexis Williams,223.4977047,True,Alexis,Williams
Andrea Oliver,115.6428501,True,Andrea,Oliver
Darrell Smith,57.00665127,False,Darrell,Smith
Patrick Hendrix,9.994643513,False,Patrick,Hendrix
Matthew Bruce,257.3743579,True,Matthew,Bruce
Steven Ortiz,227.2720735,True,Steven,Ortiz
Jimmy Navarro,164.9602355,True,Jimmy,Navarro
Anthony Friedman,17.753192,False,Anthony,Friedman
Michael Barrett,39.21052339,False,Michael,Barrett
Catherine Taylor,55.50357069,False,Catherine,Taylor
John Ross,226.0656937,True,John,Ross
Michael Austin,67.81751254,False,Michael,Austin
Troy Warren,111.3394845,True,Troy,Warren
Alicia Ruiz,164.6026773,True,Alicia,Ruiz
Dana Santos,295.9934887,True,Dana,Santos
Christian Porter,145.4184193,True,Christian,Porter
Emily Ramos,63.74626361,False,Emily,Ramos
Lisa Marquez,227.0754835,True,Lisa,Marquez
Sergio Hughes,240.3088336,True,Sergio,Hughes
Angela Fischer,44.62116994,False,Angela,Fischer
Lance Weaver,23.27390372,False,Lance,Weaver
Dawn Ward,201.1261376,True,Dawn,Ward
Norman Simpson,219.3829512,True,Norman,Simpson
Suzanne Haas,268.8430172,True,Suzanne,Haas
Lisa Craig,32.20190241,False,Lisa,Craig
Joseph Summers,234.3983114,True,Joseph,Summers
Carl Decker,29.47284095,False,Carl,Decker
Sandra Pollard,206.4794457,True,Sandra,Pollard
Cameron Nielsen,160.9221115,True,Cameron,Nielsen
Frank Jones,95.72477062,False,Frank,Jones
James Jordan,298.5896987,True,James,Jordan
Destiny Rojas,89.6838838,False,Destiny,Rojas
Lisa Clark,273.5127708,True,Lisa,Clark
Lori Valdez,111.5501182,True,Lori,Valdez
Danny Lewis,224.4037909,True,Danny,Lewis
Jennifer Martin,87.64623687,False,Jennifer,Martin
Richard Bauer,164.2209518,True,Richard,Bauer
Alicia Ferrell,169.3028425,True,Alicia,Ferrell
Grant Hall,0.558640768,False,Grant,Hall
Elizabeth Hill,237.8971597,True,Elizabeth,Hill
Jacqueline Brown,267.5073581,True,Jacqueline,Brown
Tiffany Barron,185.2634793,True,Tiffany,Barron
Arthur Chandler,226.5972173,True,Arthur,Chandler
Mark Bowman,180.1064676,True,Mark,Bowman
Dr. Shannon Jackson,131.2304203,True,Shannon,Jackson
Kelly Johnson,124.1633799,True,Kelly,Johnson
Brian Contreras,60.52315419,False,Brian,Contreras
John Dixon,183.4615101,True,John,Dixon
Tamara Wilson,5.006903718,False,Tamara,Wilson
Christina Bishop,197.7689034,True,Christina,Bishop
Jennifer Smith,169.7637516,True,Jennifer,Smith
Denise Clark,270.0765365,True,Denise,Clark
Ms. Angela Peterson MD,194.5922004,True,Angela,Peterson
Amy Mills,132.6708938,True,Amy,Mills
Stephanie Spears,128.7858904,True,Stephanie,Spears
Alexandra Lawrence,112.3894586,True,Alexandra,Lawrence
Joe Powell,18.98297458,False,Joe,Powell
Matthew Diaz,124.6120874,True,Matthew,Diaz
Joshua Sanchez,147.1338779,True,Joshua,Sanchez
Joseph Herring,262.3721841,True,Joseph,Herring
Billy Riley,141.1891526,True,Billy,Riley
Cheryl Crosby,128.6964315,True,Cheryl,Crosby
Jeanne Brown,79.06627536,False,Jeanne,Brown
Rebecca Clarke,174.5418573,True,Rebecca,Clarke
Ronald Hudson,240.1683659,True,Ronald,Hudson
Derek Wolf,136.9987139,True,Derek,Wolf
Jennifer Lee,168.4130662,True,Jennifer,Lee
Dr. Courtney Copeland DVM,205.9871436,True,Courtney,Copeland
Kevin Boyd,276.0430518,True,Kevin,Boyd
Christopher Harrell,47.54869596,False,Christopher,Harrell
Terri Schultz,95.12922836,False,Terri,Schultz
Jonathan Brooks,113.4023205,True,Jonathan,Brooks
Gregory Yoder,66.72888226,False,Gregory,Yoder
Tammy Welch,243.6807885,True,Tammy,Welch
Jennifer Doyle,125.0829471,True,Jennifer,Doyle
Michelle Moore,139.8526401,True,Michelle,Moore
Mr. Matthew Bennett,31.24445141,False,Matthew,Bennett
Valerie Bishop,141.0465529,True,Valerie,Bishop
Olivia Moore,182.7722633,True,Olivia,Moore
Rachel Lynch,11.16873089,False,Rachel,Lynch
Victoria Carroll,100.400948,True,Victoria,Carroll
Richard Duffy,192.8278578,True,Richard,Duffy
Harold Rowe,4.973566675,False,Harold,Rowe
Jasmine Bailey,240.1984741,True,Jasmine,Bailey
Victoria Goodman,157.2129033,True,Victoria,Goodman
Christopher Frost,51.7746098,False,Christopher,Frost
Michael Larsen,119.9341108,True,Michael,Larsen
Robert Coffey,100.3104595,True,Robert,Coffey
Carolyn Harmon,132.2465755,True,Carolyn,Harmon
Jared Garrison,176.7205943,True,Jared,Garrison
Susan Burton,71.54482097,False,Susan,Burton
Bryan Patton,6.517783303,False,Bryan,Patton
Mr. Kyle Burns,47.95291873,False,Kyle,Burns
Jeremy Davis,196.8809063,True,Jeremy,Davis
Kevin Bryant,119.266223,True,Kevin,Bryant
James Harrington,153.6600926,True,James,Harrington
Christina Weaver,158.4753706,True,Christina,Weaver
Robert Kennedy,169.2943627,True,Robert,Kennedy
Richard Jarvis,114.6925576,True,Richard,Jarvis
Aaron Ford,266.565379,True,Aaron,Ford
Donna Franklin,212.0073437,True,Donna,Franklin
Angela Martinez,97.13919381,False,Angela,Martinez
Michael Anderson,56.30656726,False,Michael,Anderson
Charles Stevens,146.5272063,True,Charles,Stevens
Dr. Christopher Harrell,176.6365117,True,Christopher,Harrell
Melanie Francis,148.6238107,True,Melanie,Francis
Kevin Johnson,57.07758117,False,Kevin,Johnson
Annette Johnston,286.4368475,True,Annette,Johnston
Laura Jones,251.8256961,True,Laura,Jones
Brianna Parks,105.6688269,True,Brianna,Parks
Mario Henderson,289.3215948,True,Mario,Henderson
Rachel Garcia,18.33863307,False,Rachel,Garcia
Taylor Evans,152.0813643,True,Taylor,Evans
Denise Olson,263.8594197,True,Denise,Olson
Jenna Odom,54.33763494,False,Jenna,Odom
Jennifer Parker,114.3051417,True,Jennifer,Parker
Melissa Haynes,249.4110446,True,Melissa,Haynes
Dr. Terry Martinez,135.282602,True,Terry,Martinez
Daniel Mitchell,273.1661217,True,Daniel,Mitchell
Steven Williams MD,89.40717196,False,Steven,Williams
Nicholas White,234.4239386,True,Nicholas,White
Robert Le,143.3576073,True,Robert,Le
William Daniels,2.75363996,False,William,Daniels
Anthony Hoffman,205.8937171,True,Anthony,Hoffman
Jessica Smith,140.7997908,True,Jessica,Smith
Charles Martinez,53.45634467,False,Charles,Martinez
Michael Harrison,264.9058228,True,Michael,Harrison
Cynthia Oconnor,134.0974441,True,Cynthia,Oconnor
Wesley Williams,210.5488131,True,Wesley,Williams
Keith Wheeler,64.57752578,False,Keith,Wheeler
Anna Lopez,299.1499426,True,Anna,Lopez
Megan Montoya,77.73528252,False,Megan,Montoya
Alice Wallace,258.1149996,True,Alice,Wallace
David Barry,293.064933,True,David,Barry
Crystal Anderson,85.67769938,False,Crystal,Anderson
Charles Walters,136.3273754,True,Charles,Walters
Amy Hall,165.7815497,True,Amy,Hall
Daniel Allison,202.9205718,True,Daniel,Allison
Monica Rogers,115.6097562,True,Monica,Rogers
Lisa Brennan,244.6907291,True,Lisa,Brennan
Hector Adams,258.2983392,True,Hector,Adams
Samantha George,177.6586379,True,Samantha,George
Peter Sanders,248.5678166,True,Peter,Sanders
Yvonne Coleman,299.9854723,True,Yvonne,Coleman
Charles Miller,37.89348077,False,Charles,Miller
Mathew Harmon,5.477643314,False,Mathew,Harmon
Heather Collins,18.93872049,False,Heather,Collins
Anne Mccullough,38.48691116,False,Anne,Mccullough
Terry Moore,251.9873677,True,Terry,Moore
James Rogers,39.25426014,False,James,Rogers
Stephen Brown,166.4123,True,Stephen,Brown
Mark Morales,205.5803314,True,Mark,Morales
Kathleen Tran,248.4498852,True,Kathleen,Tran
Michelle Stone,59.92907123,False,Michelle,Stone
Catherine Scott,261.6205656,True,Catherine,Scott
Robert Dyer,159.3357394,True,Robert,Dyer
Bryan Martinez,292.4598723,True,Bryan,Martinez
Danielle Miller DVM,5.840759287,False,Danielle,Miller
Natalie Gentry,115.4240965,True,Natalie,Gentry
Mark Martinez,274.8417111,True,Mark,Martinez
Margaret Baird,178.1376538,True,Margaret,Baird
Jacqueline Conway,161.0544466,True,Jacqueline,Conway
Jennifer Miller,167.65138,True,Jennifer,Miller
Stephanie Salinas,180.173276,True,Stephanie,Salinas
Jesse Duarte,23.19171407,False,Jesse,Duarte
Tammy Williams,24.00839556,False,Tammy,Williams
Jay Lynch,43.56506347,False,Jay,Lynch
Adam Thompson,87.5002892,False,Adam,Thompson
Chad Clark,291.2850477,True,Chad,Clark
Maxwell Cole,138.5224022,True,Maxwell,Cole
Tony Lester,220.7106572,True,Tony,Lester
Bethany Williamson,115.9862024,True,Bethany,Williamson
Javier Moss,41.3098503,False,Javier,Moss
Ronald Owens,216.8781531,True,Ronald,Owens
Jennifer Lewis,61.69501363,False,Jennifer,Lewis
Jennifer Goodwin,6.772621519,False,Jennifer,Goodwin
Joseph Wright,155.2606241,True,Joseph,Wright
Erik Delgado,273.221997,True,Erik,Delgado
Paul Reid,63.28549542,False,Paul,Reid
Thomas Bryant,146.4967831,True,Thomas,Bryant
Marvin Wood,273.3635523,True,Marvin,Wood
Zachary Gordon,250.1895915,True,Zachary,Gordon
Eric Becker,97.1295962,False,Eric,Becker
Jason Greene,169.1431017,True,Jason,Greene
Thomas Davis,230.9547299,True,Thomas,Davis
Kimberly Duncan,191.1203851,True,Kimberly,Duncan
Samantha Smith,291.8803441,True,Samantha,Smith
Thomas Rogers,112.9576098,True,Thomas,Rogers
Ryan Hammond,21.4055375,False,Ryan,Hammond
Jillian Smith,259.3625114,True,Jillian,Smith
Charles Harris MD,84.45795116,False,Charles,Harris
Jenny Lewis,253.6513704,True,Jenny,Lewis
Heidi Bolton,146.4562717,True,Heidi,Bolton
Ian Park,77.37019197,False,Ian,Park
David Guzman,216.0752368,True,David,Guzman
Pamela Dillon,51.72379565,False,Pamela,Dillon
Kimberly Leblanc,294.6052651,True,Kimberly,Leblanc
Megan Smith,25.42056931,False,Megan,Smith
Ronald Costa,136.8854344,True,Ronald,Costa
Daniel Lewis,143.9851601,True,Daniel,Lewis
Dale Ramirez,15.01368802,False,Dale,Ramirez
Abigail Allen,229.7838574,True,Abigail,Allen
Kenneth Sims,37.6359828,False,Kenneth,Sims
Lisa Mendez,40.54338297,False,Lisa,Mendez
Eric Brown,174.2921017,True,Eric,Brown
Kristi Cobb,23.9133407,False,Kristi,Cobb
Anne Macdonald PhD,81.47862786,False,Anne Macdonald,PhD
Lauren Parker,187.0023174,True,Lauren,Parker
Carol Sharp,199.5697161,True,Carol,Sharp
Christine Miles,273.9435443,True,Christine,Miles
Amanda Bowers,261.922808,True,Amanda,Bowers
Joseph Buck,86.8018335,False,Joseph,Buck
Sean Conway,56.43303098,False,Sean,Conway
Julia Murphy,73.19912337,False,Julia,Murphy
Lynn Anderson,169.8237448,True,Lynn,Anderson
James Gray,188.813829,True,James,Gray
Stephanie Gray,200.8256851,True,Stephanie,Gray
Ronald Baird,215.999315,True,Ronald,Baird
Christopher Cochran,204.0887367,True,Christopher,Cochran
Kyle Torres,63.41712663,False,Kyle,Torres
William Oconnor,242.143628,True,William,Oconnor
Caleb Kelly,285.6334268,True,Caleb,Kelly
Rachael Garcia,226.4172581,True,Rachael,Garcia
Brandon Weber,298.4802227,True,Brandon,Weber
Thomas Hoover,200.0802214,True,Thomas,Hoover
Michelle Jimenez,14.80415308,False,Michelle,Jimenez
Rebecca Davis,32.98097798,False,Rebecca,Davis
Miranda Flynn,298.8357652,True,Miranda,Flynn
Jennifer Perez,140.3637287,True,Jennifer,Perez
James Newton,191.8006975,True,James,Newton
Peter Hernandez,194.1967678,True,Peter,Hernandez
Nicholas Combs,20.10458063,False,Nicholas,Combs
Karen Wilson,160.1510331,True,Karen,Wilson
Jenna Campbell,190.9943436,True,Jenna,Campbell
Michelle Melendez,52.90917795,False,Michelle,Melendez
Andrew Gallagher,136.30899,True,Andrew,Gallagher
Laura Ross,182.0244978,True,Laura,Ross
Teresa Lindsey,27.52334916,False,Teresa,Lindsey
James Frost,223.6170974,True,James,Frost
Robert Jackson,22.05368223,False,Robert,Jackson
John Norman,109.6033635,True,John,Norman
Alicia Anderson,173.5520281,True,Alicia,Anderson
Jason Chang,44.35362764,False,Jason,Chang
Laura Gray,55.50345352,False,Laura,Gray
Wanda Long,114.3179822,True,Wanda,Long
Sylvia Koch,140.3506493,True,Sylvia,Koch
Melissa Higgins,62.36313364,False,Melissa,Higgins
Eric Glover,38.36237335,False,Eric,Glover
Daniel Cisneros,108.5913981,True,Daniel,Cisneros
Emily Graham,101.033565,True,Emily,Graham
Sherri Smith,67.86065479,False,Sherri,Smith
Dr. William Smith,167.3695822,True,William,Smith
Terri Aguirre,54.2421296,False,Terri,Aguirre
Natalie Haney,137.4158277,True,Natalie,Haney
Casey Holder,69.05125997,False,Casey,Holder
Lisa Duran,56.08847638,False,Lisa,Duran
David Smith,80.85434702,False,David,Smith
Emily Andrews,30.55093486,False,Emily,Andrews
Kyle Harvey,271.1239508,True,Kyle,Harvey
Laura Wu,79.61965825,False,Laura,Wu
Elijah Johnson,136.9964616,True,Elijah,Johnson
Brittany Montgomery,288.8286558,True,Brittany,Montgomery
Aaron Mccarthy,84.39861828,False,Aaron,Mccarthy
Sarah Harris,144.8656998,True,Sarah,Harris
Jacqueline Johnston,141.2779453,True,Jacqueline,Johnston
Tina Wood,191.4925829,True,Tina,Wood
Karen Duncan,4.247976362,False,Karen,Duncan
Victor Owens,158.4737509,True,Victor,Owens
Nathan Warren,117.1177461,True,Nathan,Warren
Kenneth Brown,75.67015829,False,Kenneth,Brown
Jill Cain,3.86708951,False,Jill,Cain
Kimberly Koch,116.8989585,True,Kimberly,Koch
Allison Obrien,44.59520215,False,Allison,Obrien
Robert Martinez,227.9211981,True,Robert,Martinez
Peter Wilson,231.0658253,True,Peter,Wilson
Kelsey Wiley,176.1116668,True,Kelsey,Wiley
Eric Murray,103.2178891,True,Eric,Murray
John Rogers,144.6405491,True,John,Rogers
Luke Estrada,85.78863405,False,Luke,Estrada
Mr. Robert Clark,80.217175,False,Robert,Clark
Kimberly Koch,165.4221924,True,Kimberly,Koch
Laura Bailey,45.79462845,False,Laura,Bailey
Allison Frye,58.02567556,False,Allison,Frye
Krystal Owens,273.3193156,True,Krystal,Owens
Denise Ferguson,220.6739739,True,Denise,Ferguson
Crystal Alexander,207.337275,True,Crystal,Alexander
Henry Cummings,105.0848383,True,Henry,Cummings
Lori Morgan,241.7828354,True,Lori,Morgan
Donald Barton,271.3082967,True,Donald,Barton
Janet Collins,248.9042909,True,Janet,Collins
Austin Rosales,145.3309141,True,Austin,Rosales
Kathy White,3.687331701,False,Kathy,White
Mrs. Kimberly Preston,148.0609304,True,Kimberly,Preston
John Hudson,225.9386329,True,John,Hudson
Don Ryan,2.665125824,False,Don,Ryan
Sarah Morgan,130.9060372,True,Sarah,Morgan
Samuel Patel,129.0223582,True,Samuel,Patel
Robert Wilson,183.340795,True,Robert,Wilson
Megan Aguilar,118.4650524,True,Megan,Aguilar
Jonathan Green,10.23139816,False,Jonathan,Green
Jacob Tate,278.1887895,True,Jacob,Tate
Trevor Brown,18.32777864,False,Trevor,Brown
Kristine Barker,52.82568247,False,Kristine,Barker
Cameron Brown,95.90174022,False,Cameron,Brown
Lauren Taylor,77.35902673,False,Lauren,Taylor
Brandon Murphy,7.589198878,False,Brandon,Murphy
Paul Ward,181.5317081,True,Paul,Ward
Cynthia Ward,100.6060794,True,Cynthia,Ward
Kristin Lawson,160.2054476,True,Kristin,Lawson
Stephen Roberts,187.5586469,True,Stephen,Roberts
Victor Rivera,120.5942052,True,Victor,Rivera
James Castaneda,83.44662013,False,James,Castaneda
Ryan Olsen,201.6003909,True,Ryan,Olsen
Alejandra Jones,94.58154942,False,Alejandra,Jones
Cheyenne Miranda,78.16768739,False,Cheyenne,Miranda
Courtney Maxwell,35.61603968,False,Courtney,Maxwell
Lindsay Acosta,205.9536024,True,Lindsay,Acosta
Michael Middleton,79.0239122,False,Michael,Middleton
Katrina Perry,232.0425179,True,Katrina,Perry
Bailey Johnson,217.0059982,True,Bailey,Johnson
Robert Ortiz,69.74793996,False,Robert,Ortiz
Glenda Woods,99.96543798,False,Glenda,Woods
Doris Meyer,135.1551282,True,Doris,Meyer
Connie Harper,154.1909599,True,Connie,Harper
Tyler Parker,267.8555659,True,Tyler,Parker
Julie Hernandez,33.97775309,False,Julie,Hernandez
Nicole Kim DVM,73.207868,False,Nicole,Kim
John Benitez,38.03232575,False,John,Benitez
Dustin Thomas,127.9353691,True,Dustin,Thomas
Sheri Carter,161.762289,True,Sheri,Carter
Ryan Davis,201.3310135,True,Ryan,Davis
Shelby Kaufman,269.8886255,True,Shelby,Kaufman
Debbie Burns,0.841534724,False,Debbie,Burns
Kyle Morales,9.360940022,False,Kyle,Morales
Nicole Johnson,69.7030003,False,Nicole,Johnson
Gabriel Preston,51.92882688,False,Gabriel,Preston
